playerID,nameFirst,nameLast,YearStart,YearEnd,weight,height,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,salary
abreubo01,Bobby,Abreu,1996,2014,220,72,2002,PHI,157,572,102,176,50,6,20,85,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2002,PHI,157,572,102,176,50,6,20,85,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2002,PHI,157,572,102,176,50,6,20,85,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2002,PHI,157,572,102,176,50,6,20,85,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,400000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,2933333
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,4983000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,6333333
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,9100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,10600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,13100000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,13600000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,15000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,16000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,5000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2003,PHI,158,577,99,173,35,1,20,101,9000000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,150000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,180000
abreubo01,Bobby,Abreu,1996,2014,220,72,2004,PHI,159,574,118,173,47,1,30,105,400000
